Id;Color;IdVehicleCatalog
46629abd-4bbe-4532-9a91-5323f1ba9b82;GRIS;2446
467C51B2D6244D799AB234E6F219CB25;GRIS;47
4681895f-117f-4e3d-b117-d5ad3ae8f156;BLANCO;77
468C5AF3EA9F45CF82EEACC0134DC9CE;NEGRA;1979
46B5D318220C4F38B705A2785D47E653;WHITE;279
46BCAE6E5CFE4C928E982968BADD95B1;NEGRA;4642
46C9FA4904D34518969B08909083E734;GRIS;30
46CFD65434584FB18AB9798B3A8A4D6A;ARENA;299
470B69F5F4D14697A38C9E0A2A4D3230;ARENA;388
470C3C3204CE458693D0C39F174AC56F;GRIS;2637
47226C4E5D1D4714978377867F965FCF;PLATA;125
47628DAB0F85464C88FDE5B392684F92;AMARILLO;238
476646C5728746FAB1BB9F5F787DC977;BLANCO;31
476FB9141B354CC9A24ABE55C6BDF8B4;AZUL;4656
478E940E9D9A4B4D80E8771F1BBCF900;GRIS;146
479706B6804B4BDD993DDB34544BF01E;PLATA;131
47B192430F0F4ADC804885CA957D4A9B;NEGRO;157
47DED896C0184DA1A3FD85BC90654A56;BLANCO;529
47F8CDAF3E2E4DF69C1E05463A386FEC;GRIS;4636
480D002FFA9B43A0AAD0413609426267;RED;2700
4814BAFD4E8449929E9F46FC5BEEE200;NEGRO;107
483A9B72642144F8AC11CA149AB6C245;GRIS;47
483C93D57B064C91A05CE82AF9C3E410;GRIS;10
484FB50606AE4D01B6F5AF0AF9904E72;PLATA;58
485E7E62A6CE4E1C9787D920A5563283;AZUL;168
48647E7430534166959497BD95F95CAC;AZUL;1667
486C3A3519414983895158DCD53C4AEC;BLANCO;13
4884C40734694738B30FF3879B3778DC;BLANCO;362
4888C9251CDA44138B6678E2672E9DA3;BLANCO;1566
4893A9F650254CED9EF6F577A406C605;NEGRO;131
4895B391764F48E69B025AC2453173E9;BLANCO;46
48CC29AE4FAE4269AF429E1B57778F23;AZUL;57
48CE6DF3851F412E98822FC0E4FB256A;NEGRO;125
48E40BD236424B0D873DCE20196F8236;NEGRO;4699
48FC5CDE62CD4A4BA42D34AF576ED0D5;SILVER-GRAY;4660
4900C89C3BE740A7AEF3CAF2D9946A7F;BLANCO;130
492B6694B2E245EBA27DB791765F8CAA;WHITE;546
4932ca11-486b-4b8d-bf76-b43b33a6b40f;NEGRO;131
4965F6329DFB4647AA841A6E2F5EC0B8;AZUL;146
49B07267BE80479483F851E506AD8BDB;WHITE;185
49c00889-ae2e-4eac-8ea5-c4157170bb33;AZUL;12
49C52EADBAD04AF0858BE4D9841D1992;AZUL;169
49CBFDCFF3FC4B22AD2C5A8DF6E5CA82;GRIS;124
49E7C482A0FB496C846CE3220E09F795;NEGRO;151
49ECE766B5DA492184C6CCC6DA729099;BLACK;110
4A191F3BCF1F4277A38E451DD3787F17;SILVER-GRAY;46
4A23D53C1ED745A195238539774E6572;NEGRO;3219
4a2500f4-035d-4f8c-81b3-e6836fd2e24e;BLANCO;114
4A2528E000A14FF6A9462A1B368B5121;ARENA;143
4A2DD8760FF444D7A55AD5F96502520F;PLATA;547
4a31233c-5ec4-458c-aee6-292ef1412656;BLANCO;524
4A43EB8B9C67430A896E2350AFC76BE2;NEGRO;10
4A45F5C52CB1420DA8E87F5C3CC7C806;NEGRO;120
4A5BEF1AF0894B7AA671D985518D6DF2;BLANCO;53
4A63E4CA35D94A42B6D91DD08B0608C1;ROJO;131
4a711092-26df-4c10-a56c-3478ce452b8f;ROJO;1903
4A7BC732E1F5444E93EA251D99E150EC;BLACK;974
4A923B6DBD9C4BF0B8BE8BA018BD784F;PLATA;131
4AA4E5BC074F43B48D11469A7106A6AD;ROJO;57
4ab148cb-45b6-4777-b76d-9a7a5832ab4f;GRIS;2700
4ac1c4b8-fb96-436d-bc4f-c5a3e6b97594;GRIS;125
4ac63f01-22a9-4f4b-a67a-fe9d6c07a71b;BLANCO;44
4AE1D7180EB94A21AB8A923DED45A497;AZUL;136
4AF2999BB03C41BABFEF9DDB23272C82;ROJA;326
4B0FD81597BE4C89A9E7C1D3C7769D1B;GRIS;46
4B12E78642914CF6BDDE3C21A103D47A;GRIS;351
4B1DF9F8A41A481787F58334DBFA84AB;BLANCA;1765
4B1E7510D9AB4ABB81ADAE1966A293D1;ROJO;2447
4B2917C5253E4DC58498EEEDC9423573;VERDE;376
4B2CFBD8238A4B70A85AF75BE01934D9;VERDE;245
4B3C0442CCBD46F08ADCF25C6BA67832;AZUL;46
4B3F4CD5A0C14C8098344418F842907D;AZUL;68
4B428A807A15471EABE3D7F9FE44C5D5;WHITE;131
4B4402EF2C8F4F10A7A58AEC8700A12A;BLACK;83
4B628D6FBB3B4CEE914AEC51C4F276CF;GRIS;10
4B7727B0CBC2420482BD085098730C9A;VINO;4357
4BA2BFB6D19747CEBB8251BB87834712;GRIS;10
4bac85e0-874f-4a63-8e30-98380bbc7a01;IRIDIO;139
4BAE6A7F225143BCA81631082DDA2062;GRIS;2637
4BB115CEEB53413AB26CBC0BA6D78427;PLATA;3793
4BC205DF6DB548F8BB067543204593CA;AZUL;928
4BD0AFAA55944B10AEBA07F41147DFC8;GRIS;44
4BFB37125E86412F9A611C9EBBC6D59E;GRIS;70
4C0BD9A3B2324AFF97CC197A9BD0BBB9;AZUL;1750
4c10a448-e97f-480f-9fa5-e243fcc18d39;BLANCO;125
4C165243AA1D4EADA8EFA40A3BEFB277;NEGRO/ROJO;3502
4C5887BC316B4502A58C6DFE783076E3;PLATA;10
4C7AE7B8B46A442A9842F31ABC66551C;GREEN;53
4C8FA3F81A9E4A878C2D0E9F2E5FB3BB;GRIS;6
4CA3736236B7409C84D1672BCF4D3C8F;NEGRO;4075
4CE982D0D8BB4819A11126CAC6A8FAB0;BLANCO;182
4cfd48b2-3e3b-4be9-8417-f0777d48d6dd;ROJO;133
4D4A5A2CC7CD4845B65F0C1109E7AB24;PLATA;129
4D4F4F73F3774BC89F202632F74E87DC;NEGRO;47
4D6D287969D84BDEAB0BE1F0145F48BF;BLUE;279
4DA9373A920E4964A39E9786EDCFA6E7;SILVER-GRAY;197
4DADB33B5ADE4520B15C92AA9D81FBD2;BLANCO;453
4DD15CB499E442DC91B2832A6D603CB1;GRIS;54
4DE8A15493C6407D8382A7CB1207ECC6;NEGRO;1580
4DEB974213DD4BAE93B7CA151B53CECE;BLANCO;1667
4DF429FB17C84B9891A8445BE8A7AB81;ORANGE;4668
4e0eb9be-07e6-45d7-87a8-e4f67c0cea33;BLANCO;103
4e1956e8-a97f-4a5a-864c-faa5ede28b29;GRIS;328
4E2E4AA8909B497B9B1AFE60FD7FFF8C;WHITE;129
4E647EAD54CF40C58C41A231E1AB1455;GRIS;2700
4E84451CB249491FACFCEC7E28D7E62B;PLATA;488
4E969E4BFAEB4C8F88BD0459F8CC020E;NEGRA;453
4E9B8C6A7BF14DFA9C6B99672A99A453;BLANCO;219
4eca39d4-93f1-4a87-adf0-aa18f57e3290;BLANCO;5
4EE724F1A27947DBA0AEB0CF76BFE6A1;RED;124
4EF908749DC94BA1B3C626FB068B9B30;BLACK;132
4EFEC0A7936F433D8AC1D69D6ABACAB4;NEGRO;326
4F3F6EDD8A8340D5AFDCEA9911C5E5DF;GRIS;3346
4F55107F7D2E477B810A5563BF337C44;ROJO;120
4F6099B27D2042E1BA97838E0D1CBECD;GRIS/ROSA;12
4F699504C59D4DA69FD00ABCDBA6A8FB;WHITE;1540
4F6CC7EB9AC840EBA74CBE8EA6AFC985;PLATA;132
4F7474BB997B481B9CCBAF64DEC5B6C9;SILVER-GRAY;137
4F9274EE8C5D45EB98A6FD6E7757174F;BLANCO;1903
4FB04D5A261F4504B773E1D94ABE9E6E;PLATA;129
4FC134742D2E4F04944DAFC702ACA582;GRIS;124
4FC50907B9FA4E0EBF7DB293329CAD2F;BLANCO;10
4FCE685F822D4CE497F4E538C64DE10F;AZUL;168
4FD58893F0F54033A0E05094A60C821F;SILVER-GRAY;129
4fda0327-67ac-4abe-a2e8-ba5e4f4bc194;NEGRO;1765
4FDC03DF19514D38ADEF308E7C8073BB;ROJO;3416
4FF400D21B5347CFBBF762F49E46A43D;SILVER-GRAY;212
5016743EB4CD41DEBD4139E8EF44A027;AZUL;1750
5017041EBEB94962A27516626887714C;BLANCO;1566
504A2A92EEA443FCBBFCBBA8E3CFB412;VERDE;4700
504F4B688B9E4BC3A822B9E8AB680D4F;BLANCO;1613
5073C2AC3DFF4F7189BEFC718B3B1341;BLANCO;47
50961C6808194537BED14868A3CB4534;GRIS;262
50B50A132ED14AC193CCE281EC8D873E;PLATA;150
50B84E3434F54895B0EA1849F8E6E2B1;WHITE;29
50CD4B65B57B4C3EA86234CE7F1AE418;GRIS;245
50E1405832204CCEA14CE45EF439D297;ROJO;130
50E718F3BACE4757A44EDCE2FAC94F89;GRIS;231
50EF638D5C53484BA17CB13BD4738B5A;BLANCO;381
51017C2C0B524A8692613434A802940A;VINO;2421
510801CA0A4F468485924679E236D6B9;AZUL;1750
510FEA71C2144648A82F0B274555CE29;BLANCO ROSA;107
5112B5BBEF264FA99AACF31F68793D34;ROJO;40
512332E404D5400ABBB561BAE3E6A0C8;WHITE;265
514262DBB8DF46CE96015F79C0BF34D5;BLANCO;182
514B5112F25E4BA086A3CFB0D7456B19;BLANCO;1160
516180FE7F1148C9BC8D3884FAF80C2A;ROJO;2477
517ABDF5D63D4CBF9C1019273901637F;BLANCO;131
51841B2509014477A9C868E7B908A633;GREEN;143
519A54279915430D942DBFB3166732AE;AZUL;1692
51C6636B225B4C79934DE1CA7F6C222C;BLANCA;404
51C995FEC6B34C20A047EFF4379D840B;ROJO;221
51D81A35BA6647BC9E1C66B1B98C006F;GRIS;2751
51F4819CBF2E457181A09502218B747E;NEGRO;47
51FAEF9D92C54B9888D5BA0CECD27663;BLANCO;47
52008D5F408F4128A28A1872F2E6D3BF;GRIS;198
521C7B67C3DE4EA0B0502DDD74F1699B;ROJO;2637
5247061A12AD4F96999123B03F5DEFD4;DORADO;107
524B3A9ED3C34B03BAD3EA42290A64CA;ROJO;129
526CF96B0F8341909D2AC6FA13DAC754;PLATA;47
529C1C561BDC4E7281B17939E13BA088;BLANCO;2447
52AA89814F3C4B908D4E793E1B67FB75;ROJA;2321
52AAA626FA0B49AF83CCC048AAC1B45E;NEGRO;133
52C7DCDEA1A14BA1AA1BA680AF7B2678;PLATA;47
52FA7A2297DA4361B59FA4D3A5ACCA77;AZUL;3343
53085E6E8CDE4580A4BBEF6E0C38762A;BLANCO;1769
533deb22-b233-4b09-b71c-a13292171fc8;NEGRO;40
534D857CA3EB496CB8A6FB8B70629EC6;WHITE;131
5353F7FFDE674ACCB0B2DCE0CDD8819B;CAFE;10
536B8D031AD445CBBF83C69866334A66;AZUL;106
53BE386491B74970BE828B65EE79E5AF;GRIS;285
53C2DB09295A494287AD9FA8BDCCE284;BLANCO;4036
53CAEB9F52A449A58F34986E9BBEC0CB;WHITE;4188
53D507EA660440CBA6E359A7C9838CA7;NEGRO;74
5405B61752704547B417DC4A33E80254;RED;4675
54102C5429B84A698E85EF9893D39F5B;AZUL;214
541883405EF04A87A15BC72D6D80FCDC;GRIS;272
5432EE464E3A4FDCBF778EF1D60AB0C3;PLATA;10
5453A2857C5549A99E07F2168344293A;NEGRO;107
5473633a-d18c-45cf-9af1-0162577b7e4c;NEGRO;125
547E94554CE4431DA5B7AC32632522F6;BLANCO;85
548644E854804D7CA0DDD04327B9A773;ROJA;2593
54939DF3C6594CF69BDDE418A6C7B6CE;BLANCO;73
54AB63258BAC4701A528574BF98C3D9B;BLANCO;143
54C4789527D44AEFAF26FB29A1BEC2EC;GRIS;136
54D007F5B69C412AADC388737A779027;RED;131
54D9620890314BBCB309B2DD7DEDD7EE;ROJO;180
54E123AB6AD54CFAA4F3844B78735EA7;BLANCO;29
54EE25DE19B5476BA0CB849631C4AEDB;BLUE;107
550017699047406E99B69598C67D3895;GRIS;388
550FE1566E654E5E848F0E98865BA98E;GRIS;24
5519c333-0b41-4f1b-93f0-0dfeeb4802f7;GRIS;221
551B7404146547CDB1AC4928E8F785C7;WHITE;218
5537892F998E4FE4BC9E1F0932BE87EF;ARENA;125
5569C044E931451DAF3D1D06B656CE6A;BLANCO;4402
55A0E98A6E3341DA8BF6DCAFCA014068;GRIS;700
55A7698483C94CDF9AF5E79BB037F213;NEGRO;156
55B4940D576D4CA2A92FEBAA0EA5427C;AZUL;143
55EE3BE8C6CE41FC9AE4F556FE072526;NEGRO;2450
565C18BB1A0D4C528D11A1091659A4FF;BLANCO;129
56919D29CDE643E8BE6A1B2E877577E5;BLACK;33
569914F9CB7241B3A1DD5D739F451891;ROJO;124
569BB962E9FA4B9E861AF83E850B8BCE;NEGRO;157
56A4A80A0CBB4D5EBCE5B2F35DCE3A09;BLANCO;362
56B815BA24B848DEBA9340D0FF47F0D9;ROJO;214
56ED234DB93144E094345CF5E3ABCED0;BLANCO;103
5726EF9FAA5F42CC9D0863642DCD7228;BLANCO;124
5729D26B2E594F509C1E021522271154;VERDE;60
573BC7C1FB5349318E64F3B7B23EBF3B;BLANCO;2447
574334594E41439E8AFDDF3E42B614BC;GRIS;46
57696EA4722E4C6193FEEC416940517E;NEGRO;1804
577EE80027874D88880077A4A91F9684;GRIS;137
57A260656BB4445CA5EE95093C8110F7;BLANCO;68
57C0FF976141453D9F6D5966954E4452;ROJA/NEGRA;3881
57E5FAF2DD9D428FA30F79BFAC669F51;ORANGE;529
57EE6D9DCD2C4481BB451079D4602E42;GRIS;59
580E29A1F6314BEC92823611D1A73AE6;ROJO;29
5818BCE4864A4A0782E156C5B95E8E65;WHITE;125
582E9345F57E45A09641BBD3870D65F9;NEGRO;53
583661B158984F20BF1DA259B180C6ED;ROJO;187
584D3D0247494843B9D645E81C065C12;ROJO;3841
585A7EB258C749B58FA6FF48C1B5D810;BLACK;4428
585B5C162CEB4FFB941EDBFD47DAE198;GREEN;267
585C037FC2004F2680D667E5ABA3137E;AZUL;11
5872475377E448139F63C31A784DB3BD;NRGRO;393
587B6CFDC1C64C7C9FAB691836E4CB5F;PLATA;136
58816799-5603-4f33-98ed-bd95e140cce3;GRIS;136
58913995B9C649C78D4160A1004B405A;ROJO;12
58AB4E1EBF7040A7BC273833D091C51C;WHITE;1566
58AE23659D3542DA9DF1830C61C4B3E0;NEGRO;68
58b1d235-beb2-438a-8120-3ca92b81b955;AZUL;33
58B6457DDB294451BE984F67CDA45F7C;AZUL;4655
58BE05F1DDBB43C9921350EF62994B1F;NEGRO;249
58EE897BB99E4DF68368856643E28D65;WHITE;10
590884120E0442CE80A32C671B5170F1;NEGRO;4169
5927B027BD0744889E08B4D20EF07A5C;AZUL;131
5928F78B75EA4380BDF5E04DCA942937;GRIS;129
592C093F547F4A5D9C3B774E6AD775F2;BLANCO;206
592F86FCA00F4503B4CD0F721F4695BA;WHITE;4677
594E3072CBCF4CB39E8AFF92ACED1167;ROJO;247
59A39ACDB5A74E6EAD32893598BCB9DA;BLANCO;3201
59A99C5A67044C45BF92D774294D3403;VERDE/AMARILLO;2776
59CF68A842CD4FED80855F23B0191B40;BLANCO;182
59DFB993244D4A62808C6370A5FA6CF0;ROJO;54
59E7B73526334BFA984D79E3DD216BAC;GRIS;2546
59FA2E0008714DD89FFDCE351A54512C;VINO;47
5A19450FC6794D5790CA8D7FC96B4410;WHITE;10
5A3D17148B87461BBAFEBBB787A51341;PLATA;285
5A678BB8DBAB4476AC808393827333A9;WHITE;180
5A6C074ED03F43868898B03116739D7E;GRIS;2315
5A95701F71ED4BF481F93F452626A8D1;BLANCA;192
5A99739DBCE4494B8C849CCDF2C08B0B;VINO;4173
5AA3E8FB489D430F96EFB2B1B767C7EC;ROSA/BLANCO;137
5AAD34B188EF4BB78203FECE48AA1B21;GRIS;252
5AF68377718A48949CD14FFA6167FFC6;PLATA;119
5B04BA061DAB48B186D63D3B4B5491B4;SILVER-GRAY;20
5B090E9B683B4B51AF46BFCC66116DD0;WHITE;1834
5B0D3EE4933E46CDBC973569C9901C92;BLACK;150
5B14D984B92247469F37991A4CC3EC1F;BLANCO;104
5B5E3F3AEF2E41CAB38224B7F68357E1;VINO;4560
5B74A4ED821C4D789A9F77BBD69475DD;NEGRO;228
5B9C57F47786486AAC2ED825BDFEAB24;AZUL;2310
5BA4A5F326C942A6BC95316582F2D623;NEGRO;2652
5BA5F411687943B195491755A63675FB;GRIS;10
5BD1E99C572D4133833DCF0E5EEF7970;ROJO;373
5C002469B36B4A1D90C21D389157C2E1;BLANCO;351
5C09242D67C84EE288443E1F75A9AA1F;NEGRO;10
5C0F85794FFF42CA824E16520979EA32;AZUL;10
5c17eed6-29a3-4e1c-8313-46dea8913e93;BLANCO;82
5C3D06D4AB574F1E92E65A3A153A29B6;PLATA;3219
5C7131EADA0D43BF8F055F4BC8F3626C;SILVER-GRAY;122
5C8653429E1A40C2A076F35881724020;NEGRO;286
5CC7B306B4044883A75FC6415B3B2890;GRIS;260
5CF944FFDD7D4F05BCA64D95DD76DCD2;GRIS;214
5D19FCC0D1034D699EBA3AA2BAE8FA69;NEGRO;143
5D35AD2ECFDA4B279246D6C8B7C64ED6;GRIS;47
5D5980E3ACC1407687A7A18EFFB31353;PLATA;58
5D5D67F195824A03AD80F88666F5DB09;BLANCO;1675
5D67BD20E46448C7A5FAB44871A006CA;ARENA;143
5D797C0A191946499EA9C8704396351F;PLATA;2637
5D8A2D24EA5C4818A1EF9CC8AD231CC6;WHITE;146
5DC0DA7910A14E298139C68882910F07;GRIS;68
5DE4297C68B94C529B0A39514AD1FF90;BLANCO;4706
5DEFABE4EAE6419C80D5E4972E57E84B;BLUE;151
5dfbde31-87cf-4a63-951b-7850c90a4b42;AZUL CIELO;182
5DFDB1EAAD3F46E588110EB861EEC791;BLANCO;289
5e192dd2-87d6-4872-b108-26c244347967;PLATA;57
5E2C0A264A4941E68D2758EDAED3D46C;BLANCO;1
5E45CFA0BF9B410AB4489F3BAA2B1240;BLANCO;42
5E4794F328B749CF886C9625DAF1C292;WHITE;47
5E65968C6E04436DA22B96BD7A7DA902;BLANCO;4646
5E6C59160E1B46F8B30BB3DEA56F695A;BLANCO;2593
5E881C15583642FA8B0689DD8194B52F;AZUL;124
5EA0B3B621054FC68967F292914100EF;NEGRA;2408
5EBD10377A0242B5AF552B4F64823FBA;SILVER-GRAY;47
5EC8589ECF3F4DDFA0F9E50852BA0AB6;GRIS;2200
5EF2E7BA739544088207C04CF749ADC5;RED;367
5F0CD484F6444643839D8447BC4CD133;GRIS;1113
5F13B640392144678A4C2E8A7866D552;AZUL;168
5F2A5B5130BA49DAA71A739995475943;BLACK;112
5f3039d4-f580-4a5a-a7ef-24661a06329a;BLANCO;116
5f30535e-fd8f-4381-86ec-3e8bd1a0f242;PLATA;280
5F61AA7DAB134DF982291783F61FA101;BLANCO;363
5F6E5E27B16A42F6914835720614FE28;ROJO;1925
5f6f4c99-c927-4826-8f0a-f14af5f8642d;GRIS;136
5F9D8CB8D6FA4DD4BD4AF1A172875DDD;NEGRO;286
5FA87D99D8E644CAB694302FBFB7BBC8;WHITE;68
5FD2A2B30B164773AF2153547A0584D1;BLANCO;146
5FD45C950BD1486D8B05A53FEACD5855;ROJO;1779
5FD5644BEC7C480985B9C8CC63945447;BLANCO;351
5FF0549F848240989D672483B3381B52;ROJO;192
5FF1DDF5606A4A28BBF313CAF5209732;PLATA;47
5FFD78F36D9045218A57BF7BA41FFF38;BLANCO;4634
6005A1ACA39E46D8B89297422767A7D2;GRIS;2637
6010BC0BECFF4A7682FE4DA48FA36F19;GRIS;299
6060BB38C5FF447EA735D5428B383839;BLANCO;395
6078A259D7F846468BCC52FB6B168EB1;AZUL;1750
6079160EFEAE41909ABD20230E8211AD;ROJO;295
608b087f-d6fa-4f54-97dc-24c9974fe853;GRIS;131
6090CAA479BD486789C93ED173D3E3A9;GRIS;252
60A437404323444C83BA50963F123330;NEGRO;130
60A5D66E262E4EE58D420DDFBC0533C6;NEGRO;524
60AB8D7CCB774E61B8638DC8CC397E4D;PLATA;85
60AF07CF8E504CF0AF4A78A0070A416F;BLANCO;197
60B14F02E74240FDA593B1CF6CA7FD41;BLANCO;46
60CBD0D9E2F640808368FA667FB61ACA;GRIS;47
60CFCB1825564FACBD8B5BC7EA855DDA;RED;131
60d79d2f-c695-441e-bb55-a9f34c3ac6cb;GRIS;351
60EE148F55334A919A5A05D06BC1708A;VERDE;3751
60F29B1F898047CE990B018BC492351A;ARENA;4217
60FA96C9DF154B8A8A6D22B49C553706;BLANCO;1692
61016B7E3C08429FA9EAA9CECF6E1141;NEGRO;1769
6104BE48405B4A1698C6DE755E2A30FC;BLANCO;77
6108e22e-9daf-4476-a859-07ca4e0bd233;PLATA;125
6116331975C6459DB02D3EB956DFC5E6;WHITE;143
611D11E41BFD4261B1995C05D27954DC;GRIS;169
612329ab-fd20-4a9a-9ba4-56f08c118f66;BLANCO;137
61324B2C3388499FB67DFD9C23CE0B72;AZUL;168
613326808ACF4F2CB763D3D69C193159;WHITE;53
6136DA52125C4AA88ADC2D9717F8054E;AMARILLO;3181
6138BCE291FD4C2F9DD08E69A6B039CE;BLANCO;4642
6181525653E044BAB5305B7936C06CCD;AZUL;3842
61B2A13AA71741AD806D52F5DBD0819A;ROJO;219
61F18B3DDE814FCE8E786AC022FB85AB;BLANCO;107
6212C1096B6D49AF980A33C15B3F4AC0;BLANCO;3313
6213DF46F4634E8E9D8CE82F645F272C;WHITE;180
621D51AFE59246CDBC675779F62BC650;AZUL;5
6247FC2CAA484850B836140EA48F527E;GRIS;252
6286368C9D024210824ED59838BBE9DD;BLANCO;85
628E01CAF6884E9798020D1B363D0FDB;GRIS;47
628F29224E7C4750AC3672AA49673D2C;GRIS;2130
62A0109F78E6425C926CA8AA99A6B64F;NARANJA;3124
62AA3083771047A680BD55415484410E;BLANCO;114
62F9200ABACF4C1992F16E7083EE0231;BLUE;107
63028354A8D54C58BC4937D5CD82089E;AZUL;236
632E5144E7634070AFDDC2C997CCDE83;PLATA;112
6366F9E596274FDBBF67994D3941BB8B;BLANCO;125
636E2C8244644DA4A363665C2CC54BC9;GRIS;1765
63703320E45B4D77A1B6EF44A069B781;ROJO;3036
637E4F14CF3A44998FBC2CF5929EE255;BLANCO;56
638441574B88421F80758BFDA7C7D4CC;BLANCO;182
63937BB863BB46A98809FF8ED389765C;ARENA;10
63AA27F4313346AB96B7FABA09D039A7;GRIS;47
63bd1892-7a4e-477c-996f-ebc1e495b647;PLATA;1765
63C8B06E6F404CA8B253B2EF8F984DB6;GRIS;280
63D18BE43A4047A3A93E1271C214A985;GRIS;2869
63D20B186F524D328574B6824C558E91;BLANCA;291
63D2F908A783469798FC32E0D6A5ACB8;GRIS;136
63D53EE70408425D8AB9912607D17294;BLANCO;3033
63D8DB88C623439AB5040B736319C069;GRIS;33
641F2B96AEE44DD3BA5D7DDD9DCE1900;GRIS;210
6421b02d-4342-46c7-8d77-9e87b0c5f193;NEGRO;423
64413cbf-6281-41d1-9cd2-60ef3f6a8db4;NARANJA;360
6448dae9-e9d7-4164-beba-1ae836a9842e;TURQUESA;129
645061E4F0E84CDA814785F92B81779E;PLATA;382
64537D340B2A4FAE834D1B101B3C64AB;GRIS;260
6455CE83C4A54FE0ADCFB418DD1EF0BD;RED;106
64658D8633EB4A839C47889328E353BC;BLANCO;131
646A9C4CE69A472FA7C4CC4A1B7287E6;MARRON;131
647E1C9D4B5244A280B8CA7728599888;BLANCO;131
64862A40F58646DB8BE5F0243DFAD19F;PLATA;125
649832AD8D584373B8E94247F04D6BAF;AZUL;1405
649DC4732A80485D94A2A6C697B6325C;NEGRO;1675
64B0A54328B240A3BD189163925D7F5A;VERDE;103
64BF44FAD4F148A38C9742E3A3811762;AMARILLO;2704
64C07549D3734D52987FAE0E5F0D95CC;NEGRO;1930
64C68961C448412C9C8BE0510641D9D6;AZUL;168
64DB907F1C4B43858FA8E049E0A81F1A;VERDE;174
64F0DAA468364B048AF4EE323C7F2706;SILVER-GRAY;117
64FC5267DE4D47D2BABF514F0937442C;AZUL;130
64FEBBB5635642AEB11BBA89773C269F;BLANCO;3862
651C650E94CA42DB9858A92A7D3B3316;GRIS;182
6520332B88794AE0BE4355E838DD9602;WHITE;4619
652298BD65D841C49DED6E6FD81B0B28;ROJO;131
652d9058-2492-428e-8a8b-33fba30dc9d2;NEGRO;112
653273942364441D8A8593C8FC9088BF;BLANCO;131
654FF167F2C6429D82E80F7DB61308F5;ROJO;136
655B591C6990436892F310622D361DEC;RED;1765
655D278178B14090BB2B4909C4E676A6;PLATA;4679
657D2225821F497A844B4820ECB7994F;RED;75
658225785E68416BAD7ED2D3F4984D86;WHITE;1961
658C8148EC064D43938D7DC93FDE3C79;NEGRO;172
65bf08d2-b663-4d32-86e0-9b34de089bd7;PLATA;136
65CC8ACC1353400DAE6D0DF24B169656;WHITE;529
65D659CA93B04081A4E90725B4009ADE;ROJO;112
65F716C8905C41189AD69F79F1C5CE12;ROJO;125
66028304FCBA4FF8B7D1ED78129D842F;AZUL;146
662382CB944749118568FEFB889B64EF;GRIS;131
66366B5BBE9B4B1098A6FA883F7DEA89;RED;47
665444CAB6DB41A58909D3C1164AB9AA;RED;136
6665AE0B2FA24B28B65D752057B38202;BLANCO;10
666C4582C974429E9D3E40D17C48D81A;GRIS;249
6680F72A56C04297B70B9FBFE928F92D;BLANCO;2764
66A78B26BCB447279332A9763BECD27B;AZUL;2963
66BCACE63956451FA674CBCF8B4CF273;AZUL;47
66C7CA03917949909431711F8C70A301;SILVER-GRAY;10
66F2A7284C6F43ACB0AFF3FB13BD92E8;GRIS;46
66F4BECD13314946BCFE28E1D384C791;ROJO;10
66F70106F71F44C08DBB25DCCC6B2252;AZUL;307
66FB2509F1594A4CA821AEDF81AEF4B4;NEGRO;58
6700591AC34944BFB7981B198076B92B;BLANCO;1566
670A14CCFFFC472BA52EE20447B4384B;GRIS;44
674E5684C31746B98C92166F0F21520B;WHITE;305
674EAEE66CED4FBA92F7CE00B2A3DA6D;BLANCO;289
675072EBDBBD475DA29A3CEF6C9E1AAA;GRIS;46
676431A61FDD492EAF696560BF6123C3;NEGRO;91
67C8C9DDA036484C9762399D8F99886F;AZUL;10
67D15DF4B6194325AFBFA1D6994D6846;GRIS;2447
67EBAC07291F46FC839A8C958CCC3B34;BLANCO;362
67fc97c9-cb02-436d-a6b2-cb3505c6be39;BLANCO;1766
67FE1CC9AAB14A3FB2A614140F3967E0;BLANCO;125
680491AAD83D4592AF3DF0EC879F33F5;GRIS;214
680FC2ADDFE8496FA66FDB13BFB54821;PLATA;2710
683408C2C17445DFAA63689D10161ABA;BLUE;3095
683d0c26-37be-4191-adaa-ed37982e1c35;NEGRO;2967
685C5F9120A6467C98C5B23F0689A896;ROJA;528
687527E73F4F491099C0B1274DDF39C4;ARENA;299
6890F8DB17F24870976DD7C1A80592AF;GRIS;121
68A4284F3B564F99AEDB7D52A24A1563;PLATA;3048
68AB19A4B0BF4C519A0DD97EA037F5B1;BLANCO;295
68ADF4F9541642688A1A4B108A1D01E4;WHITE;3
68BCE46B34C4423FB04551006C974FFC;BLANCO;202
68C3F2AB5E1B4D15B533625C3AACE743;ROJO;130
68DEFCA2557543488CF91746EE89B32B;AZUL;6
68E129D7C4EF4F3DB2CCF78F37B12A3A;BLANCO;1692
68E1F15F091E456BAD9CFE118F226DFD;BLANCO;44
68F68309E30C4D5999DEC13CE9E88334;AZUL;3
69191EF59A2447869442E7AA9600C49B;WHITE;47
6920BF7B2E6C41A4B73A68354A840FCB;GRIS;363
692DC676E884428794C609DEFF343CA2;BLUE;125
693DE773FC2C43D6BF9E0788C3CE5533;BLANCA;280
694A890F416344B5906BE7F192485457;ARENA;47
6964BE3778084B15860F8CDF1DFA8EE8;AZUL;57
